dataset,target_subject,source_seed,q,method,checkpoint_hash,adaptation_manifest_hash,translation_vector_hash,log_scale_vector_hash,translation_norm,log_scale_norm,translation_displacement_from_q05,log_scale_displacement_from_q05,geometry_displacement_from_q05,fitted_prior_class0,fitted_prior_class1,source_prior_class0,source_prior_class1,tta_seed
Lee2019_MI,1,1,0.9,Joint-GEM,09ea1e97bed1994859a29ebc1021a422a17ad3e1d57919e79a42787b8d23f387,10b36ded3cd0e55e9bbd892198fc027b80abf017ad71964cc127e62da4b04b0f,3abedde1d37e7e400fb63daf716d7e10df70d302000354338b3b38e2c4a996dc,ddac0e54fe5424334a20c6f33983c4d16f38f7b0502109a513f298fb5656cc89,1.1488109827041626,9.790729522705078,0.3618811070919037,1.3890293836593628,1.4353956124842973,0.33053261041641235,0.6694673895835876,0.5,0.5,5889788009468423762
Lee2019_MI,1,2,0.1,FP-GEM,21a2068c24d74e3f21cb8888a81518930954ba17f072fbdfd43a2dd532f7a40e,77203c6d6f1f7524c4b917354123139a17f50d42814e4e26cae7f55991c5b2a9,745b49dd8c0bcb3ac53df89428830f9e9117b18d684ab03dfd29e827d9a283bb,c4b7df65d9c289908c4bcd7b633bb3d903541b9e35acc3e6bed94c050a6f5b25,1.3090227842330933,9.998177528381348,0.2773757576942444,1.5118844509124756,1.5371180513764628,0.5,0.5,0.5,0.5,8873559158787386937
Lee2019_MI,1,2,0.1,Joint-GEM,21a2068c24d74e3f21cb8888a81518930954ba17f072fbdfd43a2dd532f7a40e,77203c6d6f1f7524c4b917354123139a17f50d42814e4e26cae7f55991c5b2a9,9f9c077573e3525128caf40463c12a4d372ce5c8e1509de3a8cd3206ceae99d5,ff73402965b927f5f30318711da5ef473edf5432275a22e0856c6f061ac5c9e8,1.30234694480896,9.992208480834961,0.27642014622688293,1.5081607103347778,1.5332830219622184,0.667324960231781,0.332675039768219,0.5,0.5,8873559158787386937
Lee2019_MI,1,2,0.5,FP-GEM,21a2068c24d74e3f21cb8888a81518930954ba17f072fbdfd43a2dd532f7a40e,0b62c50f637d7df0696c237c423d20b84adaa9827cd04b662ffeb9599e2651af,facd9cd3f4d9e2794c0b37498ecab9631f873061c2f5ef4c5eb277234e0ab224,b9998650fbf537428781f150182e202c37ae533174280a42d8cf048b050c8140,1.2885178327560425,9.338836669921875,0.0,0.0,0.0,0.5,0.5,0.5,0.5,8873559158787386937
Lee2019_MI,1,2,0.5,Joint-GEM,21a2068c24d74e3f21cb8888a81518930954ba17f072fbdfd43a2dd532f7a40e,0b62c50f637d7df0696c237c423d20b84adaa9827cd04b662ffeb9599e2651af,d05ae018b7913bd9cd44df9a39b969129773aa5844aa0180436e945bcfaaf6fb,abe1da9a8ce4c7e11b26e0303f8a847ffa553de00941c5c9457f486c11e06b95,1.285499930381775,9.336601257324219,0.0,0.0,0.0,0.7189429402351379,0.28105708956718445,0.5,0.5,8873559158787386937
Lee2019_MI,1,2,0.9,FP-GEM,21a2068c24d74e3f21cb8888a81518930954ba17f072fbdfd43a2dd532f7a40e,10b36ded3cd0e55e9bbd892198fc027b80abf017ad71964cc127e62da4b04b0f,7e27802baf193a790101752a2046d07114c14e758489f9b1a1b8afdc91f58cb4,21c8f3ac8fa7950fb7a1221ada8b5a74e49c0b072a813d1d9c7b39a7aec2b2f1,1.3527015447616577,9.8652925491333,0.4081224799156189,1.3840898275375366,1.443006794615106,0.5,0.5,0.5,0.5,8873559158787386937
Lee2019_MI,1,2,0.9,Joint-GEM,21a2068c24d74e3f21cb8888a81518930954ba17f072fbdfd43a2dd532f7a40e,10b36ded3cd0e55e9bbd892198fc027b80abf017ad71964cc127e62da4b04b0f,1590916c6654422226c6ddd7c4c91e8628924dbce842299de14a038cd52dc94d,998c9d9207ecf790e2a69bec55e32418e3f0963c951216c8da004faf75bdaa42,1.3149892091751099,9.866543769836426,0.3661092221736908,1.391082763671875,1.4384530642136386,0.7577964663505554,0.2422034740447998,0.5,0.5,8873559158787386937
Lee2019_MI,2,0,0.1,FP-GEM,6018d21b03062ea0b3322005c3aac3cf2c8bf471a3c094a67119b61c1c373613,df964b11d1a002ec17e36e7b1b58dad14e7f56a2164f03b975c4443230c93993,531373764fe1cd0c04db257186274a9cddd61f3e709a6668a015a662e8c33d05,cfcd73a53f391bb295848b7ba2b4018811cda199f3dd1e4fa01b59a5c353c2f8,0.9589725136756897,11.521617889404297,0.26434722542762756,1.4313974380493164,1.4556023087524392,0.5,0.5,0.5,0.5,8922436100485152623
Lee2019_MI,2,0,0.1,Joint-GEM,6018d21b03062ea0b3322005c3aac3cf2c8bf471a3c094a67119b61c1c373613,df964b11d1a002ec17e36e7b1b58dad14e7f56a2164f03b975c4443230c93993,979137792ffe3a2d7e896485a054a0acfb10939f2f1d57382006c0a2e74affee,8a7fdb1f66f057ddef4db78473bf7d142fd621e367d6aa9b9a9144e8467d2f3e,0.9760801196098328,11.508320808410645,0.2640921473503113,1.4189515113830566,1.4433184173800178,0.23965325951576233,0.7603467702865601,0.5,0.5,8922436100485152623
Lee2019_MI,2,0,0.5,FP-GEM,6018d21b03062ea0b3322005c3aac3cf2c8bf471a3c094a67119b61c1c373613,42cd05f4b4143e4e687b518dc7933e976a0f78b0066e1463eaa6eaf725f425f6,db559a7450fec1f0150fd96c558a1cab817ae9e1101fd0ff152380ea7cbdb49f,ca00876831d05f270a6e0528fc3e08b0aa4dcb64c406f6c805ee37aa39da9bda,0.92337965965271,10.971020698547363,0.0,0.0,0.0,0.5,0.5,0.5,0.5,8922436100485152623
Lee2019_MI,2,0,0.5,Joint-GEM,6018d21b03062ea0b3322005c3aac3cf2c8bf471a3c094a67119b61c1c373613,42cd05f4b4143e4e687b518dc7933e976a0f78b0066e1463eaa6eaf725f425f6,226017368a92a34c630041488b9b5b77f3227b87bb3091255673816b9592c9bd,8a4d56d34a5eb440ebddfe6f34079fe8987b0b21191fea3c5f02052d7e89f05e,0.9263686537742615,10.984557151794434,0.0,0.0,0.0,0.21439304947853088,0.7856069207191467,0.5,0.5,8922436100485152623
Lee2019_MI,2,0,0.9,FP-GEM,6018d21b03062ea0b3322005c3aac3cf2c8bf471a3c094a67119b61c1c373613,c276359e516b79608f442e91a9b89589967646e79b2a41d589053be902e47f84,4edf221b816b3e088db291ceb801b035c62dea5c9452caa80fbdc2c1bcafae47,5492ab9c081d608ff8c6453df1f77dbcf84743dd0bc3776417ea03c0a31fa9ec,0.9238925576210022,11.253278732299805,0.1867804080247879,1.3280693292617798,1.3411394648386648,0.5,0.5,0.5,0.5,8922436100485152623
Lee2019_MI,2,0,0.9,Joint-GEM,6018d21b03062ea0b3322005c3aac3cf2c8bf471a3c094a67119b61c1c373613,c276359e516b79608f442e91a9b89589967646e79b2a41d589053be902e47f84,ed29886dcaaf2e055200d2c2276edb3f0dd3f610e1248e3413e81f3298480419,3a01521179f7fd59fa9968ec7b7a2f90ffd17680e2b0b597b244b6dc76b2cc55,0.9235390424728394,11.244315147399902,0.25804024934768677,1.3753941059112549,1.3993904804802828,0.5084933638572693,0.4915066361427307,0.5,0.5,8922436100485152623
Lee2019_MI,2,1,0.1,FP-GEM,b6f4b891c075a943280c12d769627c4956e405a1386c931fedd51b5ce076f9f2,df964b11d1a002ec17e36e7b1b58dad14e7f56a2164f03b975c4443230c93993,3f06197f7e4b96e4874f45a8a0310f6dc0dbf560684f0c4f11414e9168fdc9af,85d91ca6be29935e0b17d8d4c183125ef1526093fc9426fc84f2d6b1f1a5fd39,1.3658119440078735,11.385074615478516,0.18977108597755432,1.4735063314437866,1.485676268195069,0.5,0.5,0.5,0.5,1784379246274223303
Lee2019_MI,2,1,0.1,Joint-GEM,b6f4b891c075a943280c12d769627c4956e405a1386c931fedd51b5ce076f9f2,df964b11d1a002ec17e36e7b1b58dad14e7f56a2164f03b975c4443230c93993,0b4c88c8bba6363097eb750624e7e674219b9a98be1eacc8e50ed1beead133c4,b0b58c83b924bf710e5c879f310c2e09205046eadd8d60cda6b1a4463bdad3bb,1.3577090501785278,11.379990577697754,0.19837960600852966,1.482069969177246,1.4952878858658432,0.7687068581581116,0.23129315674304962,0.5,0.5,1784379246274223303
Lee2019_MI,2,1,0.5,FP-GEM,b6f4b891c075a943280c12d769627c4956e405a1386c931fedd51b5ce076f9f2,42cd05f4b4143e4e687b518dc7933e976a0f78b0066e1463eaa6eaf725f425f6,177de62873039ab6f6eed63a9c525e8ebfbde18fd346d88ebf3db60ce0d95c4e,045616eeb143b37e3064ce9253906af087ad2e7d06fab1f134d6db1b7e499188,1.3444459438323975,10.861211776733398,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1784379246274223303
Lee2019_MI,2,1,0.5,Joint-GEM,b6f4b891c075a943280c12d769627c4956e405a1386c931fedd51b5ce076f9f2,42cd05f4b4143e4e687b518dc7933e976a0f78b0066e1463eaa6eaf725f425f6,79dc99f989cd44f9d5823de673a1ee7f7c25e775047dc088442e78c19a78c89b,f7ce07bea902506ff9e600e18769718d403d911d4ef91b7d95e6a35421c10da6,1.3342174291610718,10.854204177856445,0.0,0.0,0.0,0.6434946060180664,0.3565053939819336,0.5,0.5,1784379246274223303
Lee2019_MI,2,1,0.9,FP-GEM,b6f4b891c075a943280c12d769627c4956e405a1386c931fedd51b5ce076f9f2,c276359e516b79608f442e91a9b89589967646e79b2a41d589053be902e47f84,d62f8ecee59d9a99ad06eb47788631ef3005d682a2bcd16118782cffdb5e6813,99cfefa503213cfb1baa019dd4cb85e29cf1764b2ef83f3c28e9daac6f1de8aa,1.378103256225586,11.1970796585083,0.20366255939006805,1.4001202583312988,1.4148551784147436,0.5,0.5,0.5,0.5,1784379246274223303
Lee2019_MI,2,1,0.9,Joint-GEM,b6f4b891c075a943280c12d769627c4956e405a1386c931fedd51b5ce076f9f2,c276359e516b79608f442e91a9b89589967646e79b2a41d589053be902e47f84,ecfe77c6a5c9e2edc9c68ab9fc2ec09397cfd5807fa379cdff0bf00ab9ca8afb,90bd4c25049a8b8282e3669972a20cd19c73efec88e552af9fa8bbfa760c758c,1.3732507228851318,11.185565948486328,0.20669881999492645,1.4051722288131714,1.4202934185635976,0.6212202310562134,0.37877970933914185,0.5,0.5,1784379246274223303
Lee2019_MI,2,2,0.1,FP-GEM,81d9479dc6e0c3770b9d9031690bcc59d8b71d09153ab761987745ff2e92d4ee,df964b11d1a002ec17e36e7b1b58dad14e7f56a2164f03b975c4443230c93993,19773cb5fe6b5378b6c0726219ee1699371a449def4fe92f9f298c451788cd61,83d20d8903fef4f4dd45359edba9a44113c3e94a3aa7829228949b1a8dbaf39e,0.8819931745529175,11.062626838684082,0.22893451154232025,1.3743363618850708,1.3932736436804556,0.5,0.5,0.5,0.5,4684709838433158987
Lee2019_MI,2,2,0.1,Joint-GEM,81d9479dc6e0c3770b9d9031690bcc59d8b71d09153ab761987745ff2e92d4ee,df964b11d1a002ec17e36e7b1b58dad14e7f56a2164f03b975c4443230c93993,9395e7aeb367e62e40a5d93fb99316213f7efe34eea1155acf7e61aade0a3a78,1e19924349142fbd6f6d11b6d4de5c72363a7f761e2af94d875760c03ae14cb2,0.8802838921546936,11.054118156433105,0.1984894871711731,1.3715332746505737,1.385821633541345,0.6393256783485413,0.36067432165145874,0.5,0.5,4684709838433158987
Lee2019_MI,2,2,0.5,FP-GEM,81d9479dc6e0c3770b9d9031690bcc59d8b71d09153ab761987745ff2e92d4ee,42cd05f4b4143e4e687b518dc7933e976a0f78b0066e1463eaa6eaf725f425f6,111805778f8cec3e42e7e94619eaed95250ffa08ec8545b701af458c61674cc4,78828aeaa32514f14bd3469c9cb85b25bd16d4bd6a82ff8981e107de218586ff,0.8467398285865784,10.662609100341797,0.0,0.0,0.0,0.5,0.5,0.5,0.5,4684709838433158987
Lee2019_MI,2,2,0.5,Joint-GEM,81d9479dc6e0c3770b9d9031690bcc59d8b71d09153ab761987745ff2e92d4ee,42cd05f4b4143e4e687b518dc7933e976a0f78b0066e1463eaa6eaf725f425f6,083f658643b35eb4ffb0ddc08ee0771dbd6db331353b31c3b4de2963e85dfd3a,09141025487139f1e309284a31e035ec94b96d9421cc1c02030ecfbe198b37b5,0.8539419174194336,10.647921562194824,0.0,0.0,0.0,0.734534740447998,0.26546528935432434,0.5,0.5,4684709838433158987
Lee2019_MI,2,2,0.9,FP-GEM,81d9479dc6e0c3770b9d9031690bcc59d8b71d09153ab761987745ff2e92d4ee,c276359e516b79608f442e91a9b89589967646e79b2a41d589053be902e47f84,2c8f5c235370974f3f23b88b7922e637d531ce3179553c3000ee70c0d5c5061e,397152a68dbb0683a39addd1a12c6df317a8bd80393ca2982f5f6511767755ff,0.8650491237640381,11.042768478393555,0.1866421401500702,1.3455950021743774,1.3584775295736258,0.5,0.5,0.5,0.5,4684709838433158987
Lee2019_MI,2,2,0.9,Joint-GEM,81d9479dc6e0c3770b9d9031690bcc59d8b71d09153ab761987745ff2e92d4ee,c276359e516b79608f442e91a9b89589967646e79b2a41d589053be902e47f84,ef957188029e625781eb3b754fd1bc0e55d6c6c6b7b03ae29ee0b2a0fa695401,e8af5fbc4db6ac7a60b60c2cc34542f2caa42c86312a39abb2c62aa7dadb7819,1.2613170146942139,10.921771049499512,0.9426237940788269,1.3265981674194336,1.6273912605652527,0.923521101474762,0.07647891342639923,0.5,0.5,4684709838433158987
Lee2019_MI,3,0,0.1,FP-GEM,e9d926212e9232bdf9eac61e99704140e09f22c17c05feb6366509ad32de2cd5,9a03d4397ed8d845a2740be687452fd77cd646694ab89dddf8f8b282aeaba5cb,9d4dcbfb73118f49c62c58390dd89cdfa97a8569ef92affa624508d783eb06da,fed0cbd66d0245dde211b4d38f4ab9e0fc7a57a031d05f94f910d242be69b440,1.5502537488937378,11.037378311157227,0.1835784763097763,1.4944525957107544,1.5056857632955258,0.5,0.5,0.5,0.5,5437251769185248131
Lee2019_MI,3,0,0.1,Joint-GEM,e9d926212e9232bdf9eac61e99704140e09f22c17c05feb6366509ad32de2cd5,9a03d4397ed8d845a2740be687452fd77cd646694ab89dddf8f8b282aeaba5cb,28dd64eb58216812fda84222726d33b7a672e596dfd679582472783bd6e4486b,476b5e43525277c3a54fbb0b52c9258a2a6456cff30e5f1bc481fc9dd67a86f1,1.5478906631469727,11.037524223327637,0.18147337436676025,1.4924705028533936,1.5034629318648065,0.5485371351242065,0.45146289467811584,0.5,0.5,5437251769185248131
Lee2019_MI,3,0,0.5,FP-GEM,e9d926212e9232bdf9eac61e99704140e09f22c17c05feb6366509ad32de2cd5,33d340b3d55a174507ed67a9ef02faa0b9450edadee598ed78c7693ddb7c83da,74cc5ec5217e6b28a579c8831f86982e43a3746d5768ef8e9371b547573302d3,f9b7562b8635241d7f44a8f452f63d7c60280b4e348445ca7261ab92650ac898,1.5630500316619873,10.6821870803833,0.0,0.0,0.0,0.5,0.5,0.5,0.5,5437251769185248131
Lee2019_MI,3,0,0.5,Joint-GEM,e9d926212e9232bdf9eac61e99704140e09f22c17c05feb6366509ad32de2cd5,33d340b3d55a174507ed67a9ef02faa0b9450edadee598ed78c7693ddb7c83da,6d0d49072376cddf725d7dc747e6027e123e1dc2d604c811e00e14a74e466023,27b22646c50654784b56bc504aebff5f450f1985b4c26cfc99e89645e99eabae,1.558835744857788,10.679991722106934,0.0,0.0,0.0,0.5730339288711548,0.4269660711288452,0.5,0.5,5437251769185248131
Lee2019_MI,3,0,0.9,FP-GEM,e9d926212e9232bdf9eac61e99704140e09f22c17c05feb6366509ad32de2cd5,5365155be1e968d9ca24a6c0274b1026c370fe178ef37fac843223f4fd34137c,36bc8d6dce61bc8e34a4e9f44f2f4a27a0e748a2e19913082bdfda740f03bc1a,77206c62d248838a55198168f82b0f849db2b2ff324273739a66b48c5222dd8f,1.5768229961395264,11.274604797363281,0.15455681085586548,1.5218164920806885,1.5296448095393609,0.5,0.5,0.5,0.5,5437251769185248131
Lee2019_MI,3,0,0.9,Joint-GEM,e9d926212e9232bdf9eac61e99704140e09f22c17c05feb6366509ad32de2cd5,5365155be1e968d9ca24a6c0274b1026c370fe178ef37fac843223f4fd34137c,07064f35f464ccd384fc0a21ecebccd674d05dc7e23883d2e85073c32dbab1df,5133c9a769ddba6c0f82ef7e081ef5dd7cd568fc143a279fa900c3247fc9b4b3,1.5737876892089844,11.277244567871094,0.16169381141662598,1.5243444442749023,1.5328962370109063,0.5428081750869751,0.4571918547153473,0.5,0.5,5437251769185248131
Lee2019_MI,3,1,0.1,FP-GEM,432f21aac699296d6fd44a9c2dfe27d39c9a86877abba701f7a666886816c8f8,9a03d4397ed8d845a2740be687452fd77cd646694ab89dddf8f8b282aeaba5cb,c25bac892d4a588b9ac903d666da43d42cd204402af0c181bd5e6349fd2b1173,f91a303d2a222921728646b0dccd789e553ea168ecf345dadec54a241f132cbd,0.8786782026290894,10.794776916503906,0.1948620229959488,1.3004173040390015,1.3149358815737513,0.5,0.5,0.5,0.5,7092653969383191015
Lee2019_MI,3,1,0.1,Joint-GEM,432f21aac699296d6fd44a9c2dfe27d39c9a86877abba701f7a666886816c8f8,9a03d4397ed8d845a2740be687452fd77cd646694ab89dddf8f8b282aeaba5cb,5687263c14710d49879fa2daf9f9f89f15535b7530f68151604ebefd4d020753,bb78d485847fb52d9007e371fe45232a07a85095f61c633e5a2420db6b47e34c,0.8843140602111816,10.776352882385254,0.19944791495800018,1.3024866580963135,1.3176687616013354,0.607983410358429,0.39201661944389343,0.5,0.5,7092653969383191015
Lee2019_MI,3,1,0.5,FP-GEM,432f21aac699296d6fd44a9c2dfe27d39c9a86877abba701f7a666886816c8f8,33d340b3d55a174507ed67a9ef02faa0b9450edadee598ed78c7693ddb7c83da,6af3a95d44401c4af8bd0e397f473246f90de0964fbeefbea3119d5c3cd984b2,076edaddf7645d93af68ff943393b6afd5840c18401de6a60d4b67a09e993327,0.8816657662391663,10.513667106628418,0.0,0.0,0.0,0.5,0.5,0.5,0.5,7092653969383191015
Lee2019_MI,3,1,0.5,Joint-GEM,432f21aac699296d6fd44a9c2dfe27d39c9a86877abba701f7a666886816c8f8,33d340b3d55a174507ed67a9ef02faa0b9450edadee598ed78c7693ddb7c83da,e9af9f0b7cdffde1f42ea665e8a80a6f394bb0bf1b31c720995f112a7091016f,9362c1cc0bf9ba41f5d77bc596b8f40e75002f51f55db7419b6c541af29c6dbe,0.893866240978241,10.510714530944824,0.0,0.0,0.0,0.6788267493247986,0.3211732804775238,0.5,0.5,7092653969383191015
Lee2019_MI,3,1,0.9,FP-GEM,432f21aac699296d6fd44a9c2dfe27d39c9a86877abba701f7a666886816c8f8,5365155be1e968d9ca24a6c0274b1026c370fe178ef37fac843223f4fd34137c,6312d2bc8d742bd9d19f7d52c13b3cb2d05b725d5c9fa13b4f68e58bcb7f9e91,3d932f0ab222466dbc2cfc409ccf42be900eac85947a4853510885fcbbdd7a48,0.9325571060180664,11.194406509399414,0.16305427253246307,1.3838751316070557,1.3934479092063456,0.5,0.5,0.5,0.5,7092653969383191015
Lee2019_MI,3,1,0.9,Joint-GEM,432f21aac699296d6fd44a9c2dfe27d39c9a86877abba701f7a666886816c8f8,5365155be1e968d9ca24a6c0274b1026c370fe178ef37fac843223f4fd34137c,8e763ca5a5de233593bf8d07a859c88bda232ff8bd859bebe263b1ec7c356502,4c2b5e22fd2cf0e9be1161265ed95f9df52c9a1bf7924538892b67d131dd1648,0.9982140064239502,11.162940979003906,0.24225856363773346,1.3676393032073975,1.3889299749567772,0.7954221963882446,0.20457778871059418,0.5,0.5,7092653969383191015
Lee2019_MI,3,2,0.1,FP-GEM,7a3bd87aa4be139d43f83c4876b0002fffed2b5de126018279be696f6a884ae4,9a03d4397ed8d845a2740be687452fd77cd646694ab89dddf8f8b282aeaba5cb,988fe15be1f35e3cd201199c80f5cb722bec6ef176d61e016ac8e3e8519404c4,5675a98130b1257c65d39c72813401efadf62ee46eda3bf909fd32753e1ed16b,1.1448783874511719,10.625572204589844,0.25229036808013916,1.319098711013794,1.3430085030349825,0.5,0.5,0.5,0.5,8759153924082688008
Lee2019_MI,3,2,0.1,Joint-GEM,7a3bd87aa4be139d43f83c4876b0002fffed2b5de126018279be696f6a884ae4,9a03d4397ed8d845a2740be687452fd77cd646694ab89dddf8f8b282aeaba5cb,14ddbd3a08338dd2d807f3d8240d0aaad4cdbd8f63414ad7fc39388d8dc96cba,b2ea4f26ea5178ee7eccbb67bdbc10021c86b2696d685f7cd720d9682fbc6c0a,1.1460570096969604,10.624689102172852,0.2545623183250427,1.3184881210327148,1.3428376295052948,0.5546185970306396,0.44538140296936035,0.5,0.5,8759153924082688008
Lee2019_MI,3,2,0.5,FP-GEM,7a3bd87aa4be139d43f83c4876b0002fffed2b5de126018279be696f6a884ae4,33d340b3d55a174507ed67a9ef02faa0b9450edadee598ed78c7693ddb7c83da,60ef785271a95ecec1f4a6b9da2aa5d8e5680939d8f12ec672960a01ab08ef1e,ea549ff20132135277c2a38b6f271d85256c8813f6d64ff8951db4949ac0e8d1,1.1634387969970703,10.200517654418945,0.0,0.0,0.0,0.5,0.5,0.5,0.5,8759153924082688008
Lee2019_MI,3,2,0.5,Joint-GEM,7a3bd87aa4be139d43f83c4876b0002fffed2b5de126018279be696f6a884ae4,33d340b3d55a174507ed67a9ef02faa0b9450edadee598ed78c7693ddb7c83da,e042a85829834ecf03876cd8c4499141df641e1e92d4eb67f4b2b43ade7238cd,53b025986c719a56a0d5a7bca77b13440e88904a68c1ef9fbc8cc83e27030865,1.1636723279953003,10.202139854431152,0.0,0.0,0.0,0.5311287641525269,0.46887120604515076,0.5,0.5,8759153924082688008
