trajectory_id,n_rows,coverage,hit,actionability_fail,mean_neighbor_count,singleton_fraction,local_bayes_hit,best_existing_score_hit,underuse_gap,null_percentile_N1,null_percentile_N2,primary_failure_code,secondary_failure_code,target_labels_diagnostic_only,no_selection_artifact
0|5|0|S0_full_support,20,1.0,1.0,0,43.55,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
0|5|0|S2_rare_cells,20,1.0,1.0,0,42.55,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
0|5|0|S3_nonestimable_cells,20,1.0,1.0,0,42.75,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
0|5|1|S0_full_support,22,1.0,1.0,0,49.36363636363637,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
0|5|1|S2_rare_cells,22,1.0,1.0,0,49.63636363636363,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
0|5|1|S3_nonestimable_cells,22,1.0,1.0,0,48.40909090909091,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
0|6|0|S0_full_support,22,1.0,1.0,0,40.13636363636363,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
0|6|0|S2_rare_cells,22,1.0,1.0,0,42.40909090909091,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
0|6|0|S3_nonestimable_cells,22,1.0,1.0,0,40.04545454545455,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
0|6|1|S0_full_support,21,1.0,0.0,1,40.333333333333336,0.0,0.0,0.0,0.0,0.390625,0.875,LOW_TRAJECTORY_HIT,TRAJECTORY_FRAGMENTED,1,1
0|6|1|S2_rare_cells,21,1.0,0.0,1,39.76190476190476,0.0,0.0,0.0,0.0,0.515625,0.96875,LOW_TRAJECTORY_HIT,TRAJECTORY_FRAGMENTED,1,1
0|6|1|S3_nonestimable_cells,21,1.0,0.0,1,38.80952380952381,0.0,0.0,0.0,0.0,0.5625,0.9375,LOW_TRAJECTORY_HIT,TRAJECTORY_FRAGMENTED,1,1
0|7|0|S0_full_support,21,1.0,1.0,0,41.333333333333336,0.0,1.0,1.0,0.0,1.0,1.0,PASS,,1,1
0|7|0|S2_rare_cells,21,1.0,1.0,0,41.666666666666664,0.0,1.0,1.0,0.0,1.0,1.0,PASS,,1,1
0|7|0|S3_nonestimable_cells,21,1.0,1.0,0,37.714285714285715,0.0,1.0,1.0,0.0,1.0,1.0,PASS,,1,1
0|7|1|S0_full_support,24,1.0,1.0,0,39.875,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
0|7|1|S2_rare_cells,24,1.0,1.0,0,35.791666666666664,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
0|7|1|S3_nonestimable_cells,24,1.0,1.0,0,37.25,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
0|8|0|S0_full_support,20,1.0,1.0,0,42.85,0.0,1.0,1.0,0.0,1.0,1.0,PASS,,1,1
0|8|0|S2_rare_cells,20,1.0,1.0,0,42.15,0.0,1.0,1.0,0.0,1.0,1.0,PASS,,1,1
0|8|0|S3_nonestimable_cells,20,1.0,1.0,0,41.7,0.0,1.0,1.0,0.0,1.0,1.0,PASS,,1,1
0|8|1|S0_full_support,24,1.0,1.0,0,41.916666666666664,0.0,1.0,1.0,0.0,1.0,1.0,PASS,,1,1
0|8|1|S2_rare_cells,24,1.0,1.0,0,39.0,0.0,1.0,1.0,0.0,1.0,1.0,PASS,,1,1
0|8|1|S3_nonestimable_cells,24,1.0,1.0,0,39.291666666666664,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
0|9|0|S0_full_support,24,1.0,1.0,0,41.375,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
0|9|0|S2_rare_cells,24,1.0,1.0,0,39.625,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
0|9|0|S3_nonestimable_cells,24,1.0,1.0,0,39.083333333333336,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
0|9|1|S0_full_support,19,1.0,1.0,0,37.1578947368421,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
0|9|1|S2_rare_cells,19,1.0,1.0,0,36.10526315789474,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
0|9|1|S3_nonestimable_cells,19,1.0,1.0,0,35.31578947368421,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
1|1|0|S0_full_support,28,1.0,1.0,1,59.75,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
1|1|0|S2_rare_cells,28,1.0,1.0,1,59.92857142857143,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
1|1|0|S3_nonestimable_cells,28,1.0,1.0,1,59.714285714285715,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
1|1|1|S0_full_support,18,1.0,1.0,0,41.77777777777778,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
1|1|1|S2_rare_cells,18,1.0,1.0,0,41.611111111111114,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
1|1|1|S3_nonestimable_cells,18,1.0,1.0,0,40.94444444444444,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
1|2|0|S0_full_support,23,1.0,0.0,1,37.26086956521739,0.0,0.0,0.0,0.0,0.6875,0.875,LOW_TRAJECTORY_HIT,TRAJECTORY_FRAGMENTED,1,1
1|2|0|S2_rare_cells,23,1.0,0.0,1,43.95652173913044,0.0,0.0,0.0,0.0,0.734375,0.90625,LOW_TRAJECTORY_HIT,TRAJECTORY_FRAGMENTED,1,1
1|2|0|S3_nonestimable_cells,23,1.0,1.0,0,41.78260869565217,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
1|2|1|S0_full_support,29,1.0,1.0,0,106.13793103448276,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
1|2|1|S2_rare_cells,29,1.0,1.0,0,105.6896551724138,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
1|2|1|S3_nonestimable_cells,29,1.0,1.0,0,105.6896551724138,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
1|3|0|S0_full_support,28,1.0,1.0,0,77.21428571428571,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
1|3|0|S2_rare_cells,28,1.0,1.0,0,72.25,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
1|3|0|S3_nonestimable_cells,28,1.0,1.0,0,72.03571428571429,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
1|3|1|S0_full_support,20,1.0,1.0,0,52.8,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
1|3|1|S2_rare_cells,20,1.0,1.0,0,57.15,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
1|3|1|S3_nonestimable_cells,20,1.0,1.0,0,57.35,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
1|4|0|S0_full_support,18,1.0,1.0,1,38.111111111111114,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
1|4|0|S2_rare_cells,18,1.0,1.0,1,40.77777777777778,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
1|4|0|S3_nonestimable_cells,18,1.0,1.0,1,41.0,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
1|4|1|S0_full_support,24,1.0,1.0,0,31.833333333333332,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
1|4|1|S2_rare_cells,24,1.0,1.0,0,32.541666666666664,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
1|4|1|S3_nonestimable_cells,24,1.0,1.0,0,32.625,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
1|5|0|S0_full_support,18,1.0,0.0,1,41.333333333333336,0.0,0.0,1.0,0.0,0.921875,0.5625,LOW_TRAJECTORY_HIT,TRAJECTORY_FRAGMENTED,1,1
1|5|0|S2_rare_cells,18,1.0,1.0,0,42.666666666666664,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
1|5|0|S3_nonestimable_cells,18,1.0,0.0,1,42.72222222222222,0.0,0.0,1.0,0.0,0.90625,0.875,LOW_TRAJECTORY_HIT,TRAJECTORY_FRAGMENTED,1,1
1|5|1|S0_full_support,19,1.0,0.0,1,33.526315789473685,0.0,0.0,0.0,0.0,0.875,0.890625,LOW_TRAJECTORY_HIT,TRAJECTORY_FRAGMENTED,1,1
1|5|1|S2_rare_cells,19,1.0,0.0,1,32.89473684210526,0.0,0.0,0.0,0.0,0.78125,0.890625,LOW_TRAJECTORY_HIT,TRAJECTORY_FRAGMENTED,1,1
1|5|1|S3_nonestimable_cells,19,1.0,0.0,1,33.10526315789474,0.0,0.0,0.0,0.0,0.90625,0.921875,LOW_TRAJECTORY_HIT,TRAJECTORY_FRAGMENTED,1,1
1|6|0|S0_full_support,21,1.0,1.0,1,43.095238095238095,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
1|6|0|S2_rare_cells,21,1.0,1.0,1,41.904761904761905,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
1|6|0|S3_nonestimable_cells,21,1.0,1.0,1,42.42857142857143,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
1|6|1|S0_full_support,25,1.0,1.0,1,57.44,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
1|6|1|S2_rare_cells,25,1.0,1.0,1,56.68,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
1|6|1|S3_nonestimable_cells,25,1.0,1.0,1,56.04,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
1|7|0|S0_full_support,26,1.0,1.0,0,44.19230769230769,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
1|7|0|S2_rare_cells,26,1.0,1.0,0,40.0,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
1|7|0|S3_nonestimable_cells,26,1.0,1.0,0,40.57692307692308,0.038461538461538464,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
1|7|1|S0_full_support,21,1.0,1.0,0,34.0,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
1|7|1|S2_rare_cells,21,1.0,1.0,0,37.523809523809526,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
1|7|1|S3_nonestimable_cells,21,1.0,1.0,0,36.95238095238095,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
1|8|0|S0_full_support,23,1.0,1.0,0,57.08695652173913,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
1|8|0|S2_rare_cells,23,1.0,1.0,0,52.26086956521739,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
1|8|0|S3_nonestimable_cells,23,1.0,1.0,0,54.56521739130435,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
1|8|1|S0_full_support,22,1.0,0.0,1,45.54545454545455,0.0,0.0,0.0,0.0,0.546875,0.953125,LOW_TRAJECTORY_HIT,TRAJECTORY_FRAGMENTED,1,1
1|8|1|S2_rare_cells,22,1.0,0.0,1,44.45454545454545,0.0,0.0,0.0,0.0,0.765625,0.953125,LOW_TRAJECTORY_HIT,TRAJECTORY_FRAGMENTED,1,1
1|8|1|S3_nonestimable_cells,22,1.0,0.0,1,43.5,0.0,0.0,0.0,0.0,0.546875,0.90625,LOW_TRAJECTORY_HIT,TRAJECTORY_FRAGMENTED,1,1
1|9|0|S0_full_support,22,1.0,1.0,1,34.27272727272727,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
1|9|0|S2_rare_cells,22,1.0,1.0,1,34.09090909090909,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
1|9|0|S3_nonestimable_cells,22,1.0,1.0,1,32.68181818181818,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
1|9|1|S0_full_support,20,1.0,1.0,1,41.75,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
1|9|1|S2_rare_cells,20,1.0,1.0,1,42.75,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
1|9|1|S3_nonestimable_cells,20,1.0,1.0,1,41.8,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
2|1|0|S0_full_support,21,1.0,1.0,1,39.904761904761905,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
2|1|0|S2_rare_cells,21,1.0,1.0,1,39.095238095238095,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
2|1|0|S3_nonestimable_cells,21,1.0,1.0,1,39.095238095238095,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
2|1|1|S0_full_support,27,1.0,1.0,0,38.0,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
2|1|1|S2_rare_cells,27,1.0,1.0,0,35.148148148148145,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
2|1|1|S3_nonestimable_cells,27,1.0,1.0,0,33.0,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
2|2|0|S0_full_support,26,1.0,1.0,0,63.57692307692308,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
2|2|0|S2_rare_cells,26,1.0,1.0,0,69.07692307692308,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
2|2|0|S3_nonestimable_cells,26,1.0,1.0,0,68.84615384615384,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
2|2|1|S0_full_support,33,1.0,1.0,0,108.21212121212122,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
2|2|1|S2_rare_cells,33,1.0,1.0,0,108.96969696969697,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
2|2|1|S3_nonestimable_cells,33,1.0,1.0,0,109.54545454545455,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
2|3|0|S0_full_support,22,1.0,1.0,0,35.09090909090909,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
2|3|0|S2_rare_cells,22,1.0,1.0,0,36.13636363636363,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
2|3|0|S3_nonestimable_cells,22,1.0,1.0,0,35.45454545454545,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
2|3|1|S0_full_support,34,1.0,1.0,0,73.41176470588235,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
2|3|1|S2_rare_cells,34,1.0,1.0,0,72.61764705882354,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
2|3|1|S3_nonestimable_cells,34,1.0,1.0,0,72.70588235294117,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
2|4|0|S0_full_support,31,1.0,1.0,1,90.96774193548387,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
2|4|0|S2_rare_cells,31,1.0,1.0,1,90.3225806451613,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
2|4|0|S3_nonestimable_cells,31,1.0,1.0,1,90.16129032258064,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
2|4|1|S0_full_support,20,1.0,1.0,1,42.45,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
2|4|1|S2_rare_cells,20,1.0,1.0,1,42.35,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
2|4|1|S3_nonestimable_cells,20,1.0,1.0,1,43.3,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
2|5|0|S0_full_support,22,1.0,0.0,1,54.5,0.0,0.0,0.0,0.0,0.8125,1.0,LOW_TRAJECTORY_HIT,TRAJECTORY_FRAGMENTED,1,1
2|5|0|S2_rare_cells,22,1.0,0.0,1,53.18181818181818,0.0,0.0,0.0,0.0,0.890625,1.0,LOW_TRAJECTORY_HIT,TRAJECTORY_FRAGMENTED,1,1
2|5|0|S3_nonestimable_cells,22,1.0,0.0,1,54.54545454545455,0.0,0.0,0.0,0.0,0.90625,1.0,LOW_TRAJECTORY_HIT,TRAJECTORY_FRAGMENTED,1,1
2|5|1|S0_full_support,25,1.0,0.0,1,36.0,0.0,0.0,0.0,0.0,0.8125,1.0,LOW_TRAJECTORY_HIT,TRAJECTORY_FRAGMENTED,1,1
2|5|1|S2_rare_cells,25,1.0,0.0,1,37.48,0.0,0.0,0.0,0.0,0.875,1.0,LOW_TRAJECTORY_HIT,TRAJECTORY_FRAGMENTED,1,1
2|5|1|S3_nonestimable_cells,25,1.0,0.0,1,36.72,0.0,0.0,0.0,0.0,0.84375,1.0,LOW_TRAJECTORY_HIT,TRAJECTORY_FRAGMENTED,1,1
2|6|0|S0_full_support,23,1.0,1.0,0,43.69565217391305,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
2|6|0|S2_rare_cells,23,1.0,1.0,0,44.17391304347826,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
2|6|0|S3_nonestimable_cells,23,1.0,1.0,0,42.47826086956522,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
2|6|1|S0_full_support,20,1.0,1.0,1,36.55,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
2|6|1|S2_rare_cells,20,1.0,1.0,1,38.8,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
2|6|1|S3_nonestimable_cells,20,1.0,1.0,1,37.05,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
2|7|0|S0_full_support,21,1.0,1.0,0,37.95238095238095,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
2|7|0|S2_rare_cells,21,1.0,1.0,0,37.04761904761905,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
2|7|0|S3_nonestimable_cells,21,1.0,1.0,0,34.857142857142854,0.0,1.0,0.0,1.0,1.0,1.0,PASS,,1,1
2|7|1|S0_full_support,23,1.0,1.0,1,45.0,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
2|7|1|S2_rare_cells,23,1.0,1.0,1,45.91304347826087,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
2|7|1|S3_nonestimable_cells,23,1.0,1.0,1,44.47826086956522,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
2|8|0|S0_full_support,23,1.0,0.0,1,40.95652173913044,0.0,0.0,0.0,0.0,0.625,0.859375,LOW_TRAJECTORY_HIT,TRAJECTORY_FRAGMENTED,1,1
2|8|0|S2_rare_cells,23,1.0,0.0,1,40.91304347826087,0.0,0.0,0.0,0.0,0.65625,0.875,LOW_TRAJECTORY_HIT,TRAJECTORY_FRAGMENTED,1,1
2|8|0|S3_nonestimable_cells,23,1.0,0.0,1,41.95652173913044,0.0,0.0,0.0,0.0,0.515625,0.859375,LOW_TRAJECTORY_HIT,TRAJECTORY_FRAGMENTED,1,1
2|8|1|S0_full_support,18,1.0,0.0,1,47.72222222222222,0.0,0.0,1.0,0.0,0.578125,0.75,LOW_TRAJECTORY_HIT,TRAJECTORY_FRAGMENTED,1,1
2|8|1|S2_rare_cells,18,1.0,0.0,1,48.05555555555556,0.0,0.0,1.0,0.0,0.703125,0.703125,LOW_TRAJECTORY_HIT,TRAJECTORY_FRAGMENTED,1,1
2|8|1|S3_nonestimable_cells,18,1.0,0.0,1,47.333333333333336,0.0,0.0,1.0,0.0,0.53125,0.703125,LOW_TRAJECTORY_HIT,TRAJECTORY_FRAGMENTED,1,1
2|9|0|S0_full_support,24,1.0,1.0,0,43.625,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
2|9|0|S2_rare_cells,24,1.0,1.0,0,43.833333333333336,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
2|9|0|S3_nonestimable_cells,24,1.0,1.0,0,44.125,0.0,1.0,1.0,1.0,1.0,1.0,PASS,,1,1
2|9|1|S0_full_support,30,1.0,1.0,1,40.166666666666664,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
2|9|1|S2_rare_cells,30,1.0,1.0,1,47.63333333333333,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
2|9|1|S3_nonestimable_cells,30,1.0,1.0,1,43.53333333333333,0.0,1.0,1.0,0.0,1.0,1.0,LOW_TRAJECTORY_ENRICHMENT,BASE_RATE_DOMINATES,1,1
