dataset,backbone,feature_object,training_method,heldout_subject,seed,policy,accepted,refusal_reason,policy_positive,rank,chance,source_task_full,source_task_after_erasure,source_cv_task_drop,subject_decode_full,subject_decode_after_erasure,subject_decode_random,subject_decode_reduction,subject_reduction_vs_random,task_direction_consistency,task_direction_consistency_p,config_hash,git_sha,gated_target_bacc,identity_target_bacc,gated_minus_identity
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,3,2,G1,True,,,7,0.25,0.3936046511627907,0.40813953488372096,-0.014534883720930258,0.7796610169491526,0.043583535108958835,0.7746973365617433,0.7360774818401937,0.7311138014527845,0.26905889426311974,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.44270833333333337,0.4930555555555555,-0.050347222222222154
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,3,2,G2,True,,,7,0.25,0.3936046511627907,0.40813953488372096,-0.014534883720930258,0.7796610169491526,0.043583535108958835,0.7746973365617433,0.7360774818401937,0.7311138014527845,0.26905889426311974,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.44270833333333337,0.4930555555555555,-0.050347222222222154
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,3,2,G3,True,,,7,0.25,0.3936046511627907,0.40813953488372096,-0.014534883720930258,0.7796610169491526,0.043583535108958835,0.7746973365617433,0.7360774818401937,0.7311138014527845,0.26905889426311974,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.44270833333333337,0.4930555555555555,-0.050347222222222154
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,4,0,G0,True,,,7,0.25,0.4046511627906977,0.40813953488372096,-0.003488372093023273,0.8329297820823245,0.06295399515738499,0.8337772397094432,0.7699757869249395,0.7708232445520582,0.24366738595267642,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.2586805555555556,0.2604166666666667,-0.001736111111111105
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,4,0,G1,True,,,7,0.25,0.4046511627906977,0.40813953488372096,-0.003488372093023273,0.8329297820823245,0.06295399515738499,0.8337772397094432,0.7699757869249395,0.7708232445520582,0.24366738595267642,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.2586805555555556,0.2604166666666667,-0.001736111111111105
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,4,0,G2,True,,,7,0.25,0.4046511627906977,0.40813953488372096,-0.003488372093023273,0.8329297820823245,0.06295399515738499,0.8337772397094432,0.7699757869249395,0.7708232445520582,0.24366738595267642,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.2586805555555556,0.2604166666666667,-0.001736111111111105
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,4,0,G3,True,,,7,0.25,0.4046511627906977,0.40813953488372096,-0.003488372093023273,0.8329297820823245,0.06295399515738499,0.8337772397094432,0.7699757869249395,0.7708232445520582,0.24366738595267642,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.2586805555555556,0.2604166666666667,-0.001736111111111105
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,4,1,G0,True,,,7,0.25,0.39767441860465114,0.3959302325581395,0.0017441860465116088,0.8159806295399515,0.06295399515738499,0.8042372881355933,0.7530266343825666,0.7412832929782083,0.2173180251047849,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.296875,0.30208333333333337,-0.00520833333333337
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,4,1,G1,True,,,7,0.25,0.39767441860465114,0.3959302325581395,0.0017441860465116088,0.8159806295399515,0.06295399515738499,0.8042372881355933,0.7530266343825666,0.7412832929782083,0.2173180251047849,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.296875,0.30208333333333337,-0.00520833333333337
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,4,1,G2,True,,,7,0.25,0.39767441860465114,0.3959302325581395,0.0017441860465116088,0.8159806295399515,0.06295399515738499,0.8042372881355933,0.7530266343825666,0.7412832929782083,0.2173180251047849,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.296875,0.30208333333333337,-0.00520833333333337
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,4,1,G3,True,,,7,0.25,0.39767441860465114,0.3959302325581395,0.0017441860465116088,0.8159806295399515,0.06295399515738499,0.8042372881355933,0.7530266343825666,0.7412832929782083,0.2173180251047849,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.296875,0.30208333333333337,-0.00520833333333337
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,4,2,G0,True,,,7,0.25,0.3941860465116279,0.39709302325581397,-0.0029069767441860517,0.8135593220338984,0.07021791767554479,0.7916464891041162,0.7433414043583536,0.7214285714285714,0.330549024966804,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.2829861111111111,0.2951388888888889,-0.01215277777777779
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,4,2,G1,True,,,7,0.25,0.3941860465116279,0.39709302325581397,-0.0029069767441860517,0.8135593220338984,0.07021791767554479,0.7916464891041162,0.7433414043583536,0.7214285714285714,0.330549024966804,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.2829861111111111,0.2951388888888889,-0.01215277777777779
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,4,2,G2,True,,,7,0.25,0.3941860465116279,0.39709302325581397,-0.0029069767441860517,0.8135593220338984,0.07021791767554479,0.7916464891041162,0.7433414043583536,0.7214285714285714,0.330549024966804,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.2829861111111111,0.2951388888888889,-0.01215277777777779
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,4,2,G3,True,,,7,0.25,0.3941860465116279,0.39709302325581397,-0.0029069767441860517,0.8135593220338984,0.07021791767554479,0.7916464891041162,0.7433414043583536,0.7214285714285714,0.330549024966804,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.2829861111111111,0.2951388888888889,-0.01215277777777779
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,5,0,G0,True,,,7,0.25,0.42558139534883727,0.4191860465116279,0.00639534883720938,0.7893462469733656,0.05569007263922518,0.7899515738498788,0.7336561743341404,0.7342615012106536,0.2559461746404427,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.2638888888888889,0.2638888888888889,0.0
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,5,0,G1,True,,,7,0.25,0.42558139534883727,0.4191860465116279,0.00639534883720938,0.7893462469733656,0.05569007263922518,0.7899515738498788,0.7336561743341404,0.7342615012106536,0.2559461746404427,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.2638888888888889,0.2638888888888889,0.0
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,5,0,G2,True,,,7,0.25,0.42558139534883727,0.4191860465116279,0.00639534883720938,0.7893462469733656,0.05569007263922518,0.7899515738498788,0.7336561743341404,0.7342615012106536,0.2559461746404427,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.2638888888888889,0.2638888888888889,0.0
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,5,0,G3,True,,,7,0.25,0.42558139534883727,0.4191860465116279,0.00639534883720938,0.7893462469733656,0.05569007263922518,0.7899515738498788,0.7336561743341404,0.7342615012106536,0.2559461746404427,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.2638888888888889,0.2638888888888889,0.0
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,5,1,G0,True,,,7,0.25,0.39651162790697675,0.40523255813953485,-0.0087209302325581,0.8280871670702179,0.06779661016949153,0.8313559322033898,0.7602905569007263,0.7635593220338982,0.28026876346438073,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.2760416666666667,0.2795138888888889,-0.00347222222222221
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,5,1,G1,True,,,7,0.25,0.39651162790697675,0.40523255813953485,-0.0087209302325581,0.8280871670702179,0.06779661016949153,0.8313559322033898,0.7602905569007263,0.7635593220338982,0.28026876346438073,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.2760416666666667,0.2795138888888889,-0.00347222222222221
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,5,1,G2,True,,,7,0.25,0.39651162790697675,0.40523255813953485,-0.0087209302325581,0.8280871670702179,0.06779661016949153,0.8313559322033898,0.7602905569007263,0.7635593220338982,0.28026876346438073,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.2760416666666667,0.2795138888888889,-0.00347222222222221
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,5,1,G3,True,,,7,0.25,0.39651162790697675,0.40523255813953485,-0.0087209302325581,0.8280871670702179,0.06779661016949153,0.8313559322033898,0.7602905569007263,0.7635593220338982,0.28026876346438073,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.2760416666666667,0.2795138888888889,-0.00347222222222221
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,5,2,G0,True,,,7,0.25,0.4267441860465116,0.44418604651162796,-0.017441860465116366,0.8280871670702179,0.09443099273607748,0.8167070217917676,0.7336561743341404,0.7222760290556901,0.331158181162758,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.24305555555555552,0.24826388888888887,-0.005208333333333343
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,5,2,G1,True,,,7,0.25,0.4267441860465116,0.44418604651162796,-0.017441860465116366,0.8280871670702179,0.09443099273607748,0.8167070217917676,0.7336561743341404,0.7222760290556901,0.331158181162758,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.24305555555555552,0.24826388888888887,-0.005208333333333343
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,5,2,G2,True,,,7,0.25,0.4267441860465116,0.44418604651162796,-0.017441860465116366,0.8280871670702179,0.09443099273607748,0.8167070217917676,0.7336561743341404,0.7222760290556901,0.331158181162758,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.24305555555555552,0.24826388888888887,-0.005208333333333343
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,5,2,G3,True,,,7,0.25,0.4267441860465116,0.44418604651162796,-0.017441860465116366,0.8280871670702179,0.09443099273607748,0.8167070217917676,0.7336561743341404,0.7222760290556901,0.331158181162758,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.24305555555555552,0.24826388888888887,-0.005208333333333343
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,0,G0,True,,,7,0.25,0.425,0.4127906976744187,0.012209302325581262,0.7990314769975787,0.053268765133171914,0.7889830508474576,0.7457627118644068,0.7357142857142857,0.2631150680306991,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.3090277777777778,0.3107638888888889,-0.001736111111111105
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,0,G1,True,,,7,0.25,0.425,0.4127906976744187,0.012209302325581262,0.7990314769975787,0.053268765133171914,0.7889830508474576,0.7457627118644068,0.7357142857142857,0.2631150680306991,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.3090277777777778,0.3107638888888889,-0.001736111111111105
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,0,G2,True,,,7,0.25,0.425,0.4127906976744187,0.012209302325581262,0.7990314769975787,0.053268765133171914,0.7889830508474576,0.7457627118644068,0.7357142857142857,0.2631150680306991,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.3090277777777778,0.3107638888888889,-0.001736111111111105
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,0,G3,True,,,7,0.25,0.425,0.4127906976744187,0.012209302325581262,0.7990314769975787,0.053268765133171914,0.7889830508474576,0.7457627118644068,0.7357142857142857,0.2631150680306991,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.3090277777777778,0.3107638888888889,-0.001736111111111105
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,1,G0,True,,,7,0.25,0.40930232558139534,0.41104651162790695,-0.0017441860465116088,0.8184019370460048,0.0847457627118644,0.8056900726392252,0.7336561743341404,0.7209443099273608,0.23802178409919614,0.007462686567164179,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,0.2725694444444444,0.2777777777777778,-0.00520833333333337
